port,service_name,banner_text,os_fingerprint,vuln_score
80,Web/HTTP,Vulnerable component matching CVE-2025-8489 EPSS 0.0927,Linux,0.93
80,Web/HTTP,Vulnerable component matching CVE-2009-2878 EPSS 0.0513,Linux,0.51
80,Web/HTTP,Vulnerable component matching CVE-2006-3471 EPSS 0.2078,Linux,2.08
80,Web/HTTP,Vulnerable component matching CVE-2023-38095 EPSS 0.6552,Linux,6.55
80,Web/HTTP,Vulnerable component matching CVE-2016-2105 EPSS 0.3965,Linux,3.97
80,Web/HTTP,Vulnerable component matching CVE-2013-1602 EPSS 0.1508,Linux,1.51
80,Web/HTTP,Vulnerable component matching CVE-2020-13935 EPSS 0.8661,Linux,8.66
80,Web/HTTP,Vulnerable component matching CVE-2006-3449 EPSS 0.4278,Linux,4.28
80,Web/HTTP,Vulnerable component matching CVE-2024-5337 EPSS 0.0905,Linux,0.91
80,Web/HTTP,Vulnerable component matching CVE-2007-1561 EPSS 0.1449,Linux,1.45
80,Web/HTTP,Vulnerable component matching CVE-2014-0231 EPSS 0.4381,Linux,4.38
80,Web/HTTP,Vulnerable component matching CVE-2016-3357 EPSS 0.5481,Linux,5.48
80,Web/HTTP,Vulnerable component matching CVE-2005-1693 EPSS 0.0689,Linux,0.69
80,Web/HTTP,Vulnerable component matching CVE-2022-21698 EPSS 0.0599,Linux,0.6
80,Web/HTTP,Vulnerable component matching CVE-2009-2255 EPSS 0.3097,Linux,3.1
80,Web/HTTP,Vulnerable component matching CVE-2019-7834 EPSS 0.0517,Linux,0.52
80,Web/HTTP,Vulnerable component matching CVE-2026-0770 EPSS 0.6342,Linux,6.34
80,Web/HTTP,Vulnerable component matching CVE-2024-0252 EPSS 0.0781,Linux,0.78
80,Web/HTTP,Vulnerable component matching CVE-2006-1786 EPSS 0.1185,Linux,1.19
80,Web/HTTP,Vulnerable component matching CVE-2026-33309 EPSS 0.1106,Linux,1.11
80,Web/HTTP,Vulnerable component matching CVE-2007-3844 EPSS 0.0545,Linux,0.54
80,Web/HTTP,Vulnerable component matching CVE-2014-0048 EPSS 0.0651,Linux,0.65
80,Web/HTTP,Vulnerable component matching CVE-2017-8623 EPSS 0.0652,Linux,0.65
80,Web/HTTP,Vulnerable component matching CVE-2022-32054 EPSS 0.3396,Linux,3.4
80,Web/HTTP,Vulnerable component matching CVE-2012-2962 EPSS 0.6683,Linux,6.68
80,Web/HTTP,Vulnerable component matching CVE-2013-1653 EPSS 0.0537,Linux,0.54
80,Web/HTTP,Vulnerable component matching CVE-2006-5152 EPSS 0.1098,Linux,1.1
80,Web/HTTP,Vulnerable component matching CVE-2010-3916 EPSS 0.0556,Linux,0.56
80,Web/HTTP,Vulnerable component matching CVE-2015-8404 EPSS 0.0579,Linux,0.58
80,Web/HTTP,Vulnerable component matching CVE-2016-10277 EPSS 0.0968,Linux,0.97
80,Web/HTTP,Vulnerable component matching CVE-2007-2481 EPSS 0.4010,Linux,4.01
80,Web/HTTP,Vulnerable component matching CVE-2017-8522 EPSS 0.0822,Linux,0.82
80,Web/HTTP,Vulnerable component matching CVE-2013-3882 EPSS 0.2014,Linux,2.01
80,Web/HTTP,Vulnerable component matching CVE-2010-1281 EPSS 0.0748,Linux,0.75
80,Web/HTTP,Vulnerable component matching CVE-2017-6087 EPSS 0.0718,Linux,0.72
80,Web/HTTP,Vulnerable component matching CVE-2023-37791 EPSS 0.1273,Linux,1.27
80,Web/HTTP,Vulnerable component matching CVE-2012-0270 EPSS 0.5467,Linux,5.47
80,Web/HTTP,Vulnerable component matching CVE-2006-2483 EPSS 0.0754,Linux,0.75
80,Web/HTTP,Vulnerable component matching CVE-2005-1873 EPSS 0.0501,Linux,0.5
80,Web/HTTP,Vulnerable component matching CVE-2016-0092 EPSS 0.5818,Linux,5.82
80,Web/HTTP,Vulnerable component matching CVE-2017-2985 EPSS 0.2183,Linux,2.18
80,Web/HTTP,Vulnerable component matching CVE-2015-8357 EPSS 0.0836,Linux,0.84
80,Web/HTTP,Vulnerable component matching CVE-2025-24514 EPSS 0.3262,Linux,3.26
80,Web/HTTP,Vulnerable component matching CVE-2017-15220 EPSS 0.0710,Linux,0.71
80,Web/HTTP,Vulnerable component matching CVE-2018-6961 EPSS 0.8625,Linux,8.63
80,Web/HTTP,Vulnerable component matching CVE-2017-8517 EPSS 0.0822,Linux,0.82
80,Web/HTTP,Vulnerable component matching CVE-2013-3541 EPSS 0.0893,Linux,0.89
80,Web/HTTP,Vulnerable component matching CVE-2021-21699 EPSS 0.8848,Linux,8.85
80,Web/HTTP,Vulnerable component matching CVE-2019-5789 EPSS 0.0926,Linux,0.93
80,Web/HTTP,Vulnerable component matching CVE-2018-15946 EPSS 0.0546,Linux,0.55
80,Web/HTTP,Vulnerable component matching CVE-2024-38178 EPSS 0.4138,Linux,4.14
80,Web/HTTP,Vulnerable component matching CVE-2011-3389 EPSS 0.7333,Linux,7.33
80,Web/HTTP,Vulnerable component matching CVE-2018-0172 EPSS 0.0787,Linux,0.79
80,Web/HTTP,Vulnerable component matching CVE-2024-32964 EPSS 0.5296,Linux,5.3
80,Web/HTTP,Vulnerable component matching CVE-2017-14474 EPSS 0.0616,Linux,0.62
80,Web/HTTP,Vulnerable component matching CVE-2018-1756 EPSS 0.1060,Linux,1.06
80,Web/HTTP,Vulnerable component matching CVE-2015-6140 EPSS 0.1651,Linux,1.65
80,Web/HTTP,Vulnerable component matching CVE-2011-0573 EPSS 0.0552,Linux,0.55
80,Web/HTTP,Vulnerable component matching CVE-2016-10108 EPSS 0.9807,Linux,9.81
80,Web/HTTP,Vulnerable component matching CVE-2006-3710 EPSS 0.0528,Linux,0.53
80,Web/HTTP,Vulnerable component matching CVE-2021-3115 EPSS 0.0650,Linux,0.65
80,Web/HTTP,Vulnerable component matching CVE-1999-0288 EPSS 0.2133,Linux,2.13
80,Web/HTTP,Vulnerable component matching CVE-2008-2076 EPSS 0.0629,Linux,0.63
80,Web/HTTP,Vulnerable component matching CVE-2018-10931 EPSS 0.6808,Linux,6.81
80,Web/HTTP,Vulnerable component matching CVE-2024-5721 EPSS 0.0600,Linux,0.6
80,Web/HTTP,Vulnerable component matching CVE-2018-20177 EPSS 0.0793,Linux,0.79
80,Web/HTTP,Vulnerable component matching CVE-2023-29300 EPSS 0.9999,Linux,10.0
80,Web/HTTP,Vulnerable component matching CVE-2016-5681 EPSS 0.1193,Linux,1.19
80,Web/HTTP,Vulnerable component matching CVE-2019-19825 EPSS 0.2956,Linux,2.96
80,Web/HTTP,Vulnerable component matching CVE-2016-3281 EPSS 0.2045,Linux,2.04
80,Web/HTTP,Vulnerable component matching CVE-2001-0838 EPSS 0.0695,Linux,0.7
80,Web/HTTP,Vulnerable component matching CVE-2018-14618 EPSS 0.1111,Linux,1.11
80,Web/HTTP,Vulnerable component matching CVE-2016-2342 EPSS 0.1211,Linux,1.21
80,Web/HTTP,Vulnerable component matching CVE-2023-41183 EPSS 0.1364,Linux,1.36
80,Web/HTTP,Vulnerable component matching CVE-2015-2480 EPSS 0.1412,Linux,1.41
80,Web/HTTP,Vulnerable component matching CVE-2023-28288 EPSS 0.0623,Linux,0.62
80,Web/HTTP,Vulnerable component matching CVE-2013-3123 EPSS 0.1935,Linux,1.93
80,Web/HTTP,Vulnerable component matching CVE-2008-5272 EPSS 0.0562,Linux,0.56
80,Web/HTTP,Vulnerable component matching CVE-2025-1800 EPSS 0.0536,Linux,0.54
80,Web/HTTP,Vulnerable component matching CVE-2020-27386 EPSS 0.7287,Linux,7.29
80,Web/HTTP,Vulnerable component matching CVE-2011-0026 EPSS 0.3440,Linux,3.44
80,Web/HTTP,Vulnerable component matching CVE-2018-0494 EPSS 0.1698,Linux,1.7
80,Web/HTTP,Vulnerable component matching CVE-2020-13925 EPSS 0.1986,Linux,1.99
80,Web/HTTP,Vulnerable component matching CVE-2019-16864 EPSS 0.0771,Linux,0.77
80,Web/HTTP,Vulnerable component matching CVE-2017-8955 EPSS 0.1176,Linux,1.18
80,Web/HTTP,Vulnerable component matching CVE-2025-25256 EPSS 0.6034,Linux,6.03
80,Web/HTTP,Vulnerable component matching CVE-2014-9463 EPSS 0.1479,Linux,1.48
80,Web/HTTP,Vulnerable component matching CVE-2004-0936 EPSS 0.1479,Linux,1.48
80,Web/HTTP,Vulnerable component matching CVE-2020-5307 EPSS 0.1565,Linux,1.57
80,Web/HTTP,Vulnerable component matching CVE-2013-5054 EPSS 0.1277,Linux,1.28
80,Web/HTTP,Vulnerable component matching CVE-2019-3999 EPSS 0.0857,Linux,0.86
80,Web/HTTP,Vulnerable component matching CVE-2010-2996 EPSS 0.0681,Linux,0.68
80,Web/HTTP,Vulnerable component matching CVE-2010-2889 EPSS 0.2724,Linux,2.72
80,Web/HTTP,Vulnerable component matching CVE-2004-2111 EPSS 0.8687,Linux,8.69
80,Web/HTTP,Vulnerable component matching CVE-2010-2127 EPSS 0.0588,Linux,0.59
80,Web/HTTP,Vulnerable component matching CVE-2020-13994 EPSS 0.0736,Linux,0.74
80,Web/HTTP,Vulnerable component matching CVE-2020-1941 EPSS 0.0621,Linux,0.62
80,Web/HTTP,Vulnerable component matching CVE-2017-3528 EPSS 0.1462,Linux,1.46
80,Web/HTTP,Vulnerable component matching CVE-2017-0117 EPSS 0.2247,Linux,2.25
80,Web/HTTP,Vulnerable component matching CVE-2019-10192 EPSS 0.2605,Linux,2.6
80,Web/HTTP,Vulnerable component matching CVE-2006-1614 EPSS 0.0764,Linux,0.76
80,Web/HTTP,Vulnerable component matching CVE-2021-21216 EPSS 0.2177,Linux,2.18
80,Web/HTTP,Vulnerable component matching CVE-2016-6599 EPSS 0.1231,Linux,1.23
80,Web/HTTP,Vulnerable component matching CVE-2005-4470 EPSS 0.0579,Linux,0.58
80,Web/HTTP,Vulnerable component matching CVE-2020-0850 EPSS 0.0882,Linux,0.88
80,Web/HTTP,Vulnerable component matching CVE-2006-6661 EPSS 0.0659,Linux,0.66
80,Web/HTTP,Vulnerable component matching CVE-2019-10744 EPSS 0.0501,Linux,0.5
80,Web/HTTP,Vulnerable component matching CVE-2004-1119 EPSS 0.1726,Linux,1.73
80,Web/HTTP,Vulnerable component matching CVE-2011-3483 EPSS 0.0557,Linux,0.56
80,Web/HTTP,Vulnerable component matching CVE-2013-1879 EPSS 0.0659,Linux,0.66
80,Web/HTTP,Vulnerable component matching CVE-2010-3937 EPSS 0.1870,Linux,1.87
80,Web/HTTP,Vulnerable component matching CVE-2019-13101 EPSS 0.6709,Linux,6.71
80,Web/HTTP,Vulnerable component matching CVE-2014-7226 EPSS 0.0919,Linux,0.92
80,Web/HTTP,Vulnerable component matching CVE-2022-1401 EPSS 0.1800,Linux,1.8
80,Web/HTTP,Vulnerable component matching CVE-2014-6357 EPSS 0.1435,Linux,1.43
80,Web/HTTP,Vulnerable component matching CVE-2004-0194 EPSS 0.1074,Linux,1.07
80,Web/HTTP,Vulnerable component matching CVE-2020-10386 EPSS 0.1234,Linux,1.23
80,Web/HTTP,Vulnerable component matching CVE-2010-3936 EPSS 0.1911,Linux,1.91
80,Web/HTTP,Vulnerable component matching CVE-2014-0270 EPSS 0.2530,Linux,2.53
80,Web/HTTP,Vulnerable component matching CVE-2011-5179 EPSS 0.0877,Linux,0.88
80,Web/HTTP,Vulnerable component matching CVE-2020-1421 EPSS 0.7450,Linux,7.45
80,Web/HTTP,Vulnerable component matching CVE-2000-0202 EPSS 0.0952,Linux,0.95
80,Web/HTTP,Vulnerable component matching CVE-2008-3794 EPSS 0.1104,Linux,1.1
80,Web/HTTP,Vulnerable component matching CVE-2013-0650 EPSS 0.0653,Linux,0.65
80,Web/HTTP,Vulnerable component matching CVE-2023-7095 EPSS 0.1370,Linux,1.37
80,Web/HTTP,Vulnerable component matching CVE-2004-0432 EPSS 0.0920,Linux,0.92
80,Web/HTTP,Vulnerable component matching CVE-2021-28549 EPSS 0.0653,Linux,0.65
80,Web/HTTP,Vulnerable component matching CVE-2022-2143 EPSS 0.5941,Linux,5.94
80,Web/HTTP,Vulnerable component matching CVE-2005-0739 EPSS 0.0761,Linux,0.76
80,Web/HTTP,Vulnerable component matching CVE-2024-49754 EPSS 0.7108,Linux,7.11
80,Web/HTTP,Vulnerable component matching CVE-2015-3826 EPSS 0.7357,Linux,7.36
80,Web/HTTP,Vulnerable component matching CVE-2012-4153 EPSS 0.0753,Linux,0.75
80,Web/HTTP,Vulnerable component matching CVE-2021-26598 EPSS 0.1053,Linux,1.05
80,Web/HTTP,Vulnerable component matching CVE-2012-2528 EPSS 0.2212,Linux,2.21
80,Web/HTTP,Vulnerable component matching CVE-2022-34974 EPSS 0.2346,Linux,2.35
80,Web/HTTP,Vulnerable component matching CVE-2023-20889 EPSS 0.7926,Linux,7.93
80,Web/HTTP,Vulnerable component matching CVE-2019-6112 EPSS 0.0922,Linux,0.92
80,Web/HTTP,Vulnerable component matching CVE-2007-0562 EPSS 0.1367,Linux,1.37
80,Web/HTTP,Vulnerable component matching CVE-2019-10405 EPSS 0.6575,Linux,6.58
80,Web/HTTP,Vulnerable component matching CVE-2017-9659 EPSS 0.0515,Linux,0.52
80,Web/HTTP,Vulnerable component matching CVE-2021-24320 EPSS 0.1077,Linux,1.08
80,Web/HTTP,Vulnerable component matching CVE-2019-7982 EPSS 0.0505,Linux,0.5
80,Web/HTTP,Vulnerable component matching CVE-2015-7893 EPSS 0.0738,Linux,0.74
80,Web/HTTP,Vulnerable component matching CVE-2017-17427 EPSS 0.1558,Linux,1.56
80,Web/HTTP,Vulnerable component matching CVE-2006-6853 EPSS 0.0807,Linux,0.81
80,Web/HTTP,Vulnerable component matching CVE-2014-2632 EPSS 0.1334,Linux,1.33
80,Web/HTTP,Vulnerable component matching CVE-2010-3555 EPSS 0.0797,Linux,0.8
80,Web/HTTP,Vulnerable component matching CVE-2021-33357 EPSS 0.1745,Linux,1.74
80,Web/HTTP,Vulnerable component matching CVE-2016-9841 EPSS 0.0755,Linux,0.76
80,Web/HTTP,Vulnerable component matching CVE-2018-3640 EPSS 0.0756,Linux,0.76
80,Web/HTTP,Vulnerable component matching CVE-2006-4201 EPSS 0.0991,Linux,0.99
80,Web/HTTP,Vulnerable component matching CVE-2022-1391 EPSS 0.1506,Linux,1.51
80,Web/HTTP,Vulnerable component matching CVE-2002-2189 EPSS 0.0682,Linux,0.68
80,Web/HTTP,Vulnerable component matching CVE-2025-21760 EPSS 0.3685,Linux,3.68
80,Web/HTTP,Vulnerable component matching CVE-2018-1000121 EPSS 0.0921,Linux,0.92
80,Web/HTTP,Vulnerable component matching CVE-2016-9933 EPSS 0.0693,Linux,0.69
80,Web/HTTP,Vulnerable component matching CVE-2015-4883 EPSS 0.0628,Linux,0.63
80,Web/HTTP,Vulnerable component matching CVE-2023-29827 EPSS 0.0555,Linux,0.56
80,Web/HTTP,Vulnerable component matching CVE-2019-5009 EPSS 0.0994,Linux,0.99
80,Web/HTTP,Vulnerable component matching CVE-2021-40345 EPSS 0.2269,Linux,2.27
80,Web/HTTP,Vulnerable component matching CVE-2016-5063 EPSS 0.0837,Linux,0.84
80,Web/HTTP,Vulnerable component matching CVE-2012-4957 EPSS 0.6762,Linux,6.76
80,Web/HTTP,Vulnerable component matching CVE-2005-2661 EPSS 0.1211,Linux,1.21
80,Web/HTTP,Vulnerable component matching CVE-2010-4588 EPSS 0.3282,Linux,3.28
80,Web/HTTP,Vulnerable component matching CVE-2022-22588 EPSS 0.0966,Linux,0.97
80,Web/HTTP,Vulnerable component matching CVE-2016-4161 EPSS 0.0627,Linux,0.63
80,Web/HTTP,Vulnerable component matching CVE-2026-21643 EPSS 0.9408,Linux,9.41
80,Web/HTTP,Vulnerable component matching CVE-2019-20224 EPSS 0.4968,Linux,4.97
80,Web/HTTP,Vulnerable component matching CVE-2012-5568 EPSS 0.0959,Linux,0.96
80,Web/HTTP,Vulnerable component matching CVE-2012-0778 EPSS 0.1107,Linux,1.11
80,Web/HTTP,Vulnerable component matching CVE-2021-33055 EPSS 0.1806,Linux,1.81
80,Web/HTTP,Vulnerable component matching CVE-2004-0628 EPSS 0.0782,Linux,0.78
80,Web/HTTP,Vulnerable component matching CVE-2008-2476 EPSS 0.0742,Linux,0.74
80,Web/HTTP,Vulnerable component matching CVE-2002-0098 EPSS 0.0688,Linux,0.69
80,Web/HTTP,Vulnerable component matching CVE-2015-0252 EPSS 0.3969,Linux,3.97
80,Web/HTTP,Vulnerable component matching CVE-2023-27856 EPSS 0.7722,Linux,7.72
80,Web/HTTP,Vulnerable component matching CVE-2018-4441 EPSS 0.1271,Linux,1.27
80,Web/HTTP,Vulnerable component matching CVE-2008-3431 EPSS 0.0693,Linux,0.69
80,Web/HTTP,Vulnerable component matching CVE-2007-1203 EPSS 0.3104,Linux,3.1
80,Web/HTTP,Vulnerable component matching CVE-2021-31807 EPSS 0.1597,Linux,1.6
80,Web/HTTP,Vulnerable component matching CVE-2019-3462 EPSS 0.1456,Linux,1.46
80,Web/HTTP,Vulnerable component matching CVE-2011-1425 EPSS 0.0806,Linux,0.81
80,Web/HTTP,Vulnerable component matching CVE-2019-15943 EPSS 0.0872,Linux,0.87
80,Web/HTTP,Vulnerable component matching CVE-2021-3466 EPSS 0.0874,Linux,0.87
80,Web/HTTP,Vulnerable component matching CVE-2017-7041 EPSS 0.0950,Linux,0.95
80,Web/HTTP,Vulnerable component matching CVE-2008-7054 EPSS 0.0704,Linux,0.7
80,Web/HTTP,Vulnerable component matching CVE-2016-0107 EPSS 0.1664,Linux,1.66
80,Web/HTTP,Vulnerable component matching CVE-2018-18311 EPSS 0.1168,Linux,1.17
80,Web/HTTP,Vulnerable component matching CVE-2013-0428 EPSS 0.0763,Linux,0.76
80,Web/HTTP,Vulnerable component matching CVE-2016-1001 EPSS 0.2623,Linux,2.62
80,Web/HTTP,Vulnerable component matching CVE-2012-3260 EPSS 0.4022,Linux,4.02
80,Web/HTTP,Vulnerable component matching CVE-2009-1660 EPSS 0.0583,Linux,0.58
80,Web/HTTP,Vulnerable component matching CVE-2020-1493 EPSS 0.0730,Linux,0.73
80,Web/HTTP,Vulnerable component matching CVE-2026-66066 EPSS 0.2786,Linux,2.79
80,Web/HTTP,Vulnerable component matching CVE-2024-36985 EPSS 0.0646,Linux,0.65
80,Web/HTTP,Vulnerable component matching CVE-2024-6396 EPSS 0.5311,Linux,5.31
80,Web/HTTP,Vulnerable component matching CVE-2010-0434 EPSS 0.1844,Linux,1.84
80,Web/HTTP,Vulnerable component matching CVE-2008-2249 EPSS 0.3112,Linux,3.11
80,Web/HTTP,Vulnerable component matching CVE-2021-39839 EPSS 0.6525,Linux,6.52
80,Web/HTTP,Vulnerable component matching CVE-2014-3828 EPSS 0.7271,Linux,7.27
80,Web/HTTP,Vulnerable component matching CVE-2015-1624 EPSS 0.1568,Linux,1.57
80,Web/HTTP,Vulnerable component matching CVE-2015-5098 EPSS 0.0635,Linux,0.63
80,Web/HTTP,Vulnerable component matching CVE-2017-6527 EPSS 0.5665,Linux,5.66
80,Web/HTTP,Vulnerable component matching CVE-2011-0413 EPSS 0.3275,Linux,3.28
80,Web/HTTP,Vulnerable component matching CVE-2004-1293 EPSS 0.1371,Linux,1.37
80,Web/HTTP,Vulnerable component matching CVE-2025-43400 EPSS 0.0644,Linux,0.64
80,Web/HTTP,Vulnerable component matching CVE-2015-8071 EPSS 0.0579,Linux,0.58
80,Web/HTTP,Vulnerable component matching CVE-2012-0358 EPSS 0.0611,Linux,0.61
80,Web/HTTP,Vulnerable component matching CVE-2016-3227 EPSS 0.2546,Linux,2.55
80,Web/HTTP,Vulnerable component matching CVE-2018-4233 EPSS 0.5334,Linux,5.33
80,Web/HTTP,Vulnerable component matching CVE-2007-3237 EPSS 0.6766,Linux,6.77
80,Web/HTTP,Vulnerable component matching CVE-2024-24399 EPSS 0.1560,Linux,1.56
80,Web/HTTP,Vulnerable component matching CVE-2021-41318 EPSS 0.0588,Linux,0.59
80,Web/HTTP,Vulnerable component matching CVE-2011-0966 EPSS 0.4135,Linux,4.13
80,Web/HTTP,Vulnerable component matching CVE-2013-4341 EPSS 0.2186,Linux,2.19
80,Web/HTTP,Vulnerable component matching CVE-2012-2176 EPSS 0.3117,Linux,3.12
80,Web/HTTP,Vulnerable component matching CVE-2023-22496 EPSS 0.3617,Linux,3.62
80,Web/HTTP,Vulnerable component matching CVE-2023-28725 EPSS 0.2061,Linux,2.06
80,Web/HTTP,Vulnerable component matching CVE-2022-0778 EPSS 0.7319,Linux,7.32
80,Web/HTTP,Vulnerable component matching CVE-2013-1289 EPSS 0.1543,Linux,1.54
80,Web/HTTP,Vulnerable component matching CVE-2015-0093 EPSS 0.2083,Linux,2.08
80,Web/HTTP,Vulnerable component matching CVE-2012-1250 EPSS 0.0587,Linux,0.59
80,Web/HTTP,Vulnerable component matching CVE-2006-0884 EPSS 0.0723,Linux,0.72
80,Web/HTTP,Vulnerable component matching CVE-2007-1005 EPSS 0.0670,Linux,0.67
80,Web/HTTP,Vulnerable component matching CVE-2011-1993 EPSS 0.1757,Linux,1.76
80,Web/HTTP,Vulnerable component matching CVE-2018-12785 EPSS 0.0898,Linux,0.9
80,Web/HTTP,Vulnerable component matching CVE-2010-3804 EPSS 0.0913,Linux,0.91
80,Web/HTTP,Vulnerable component matching CVE-2018-8390 EPSS 0.1444,Linux,1.44
80,Web/HTTP,Vulnerable component matching CVE-2004-0297 EPSS 0.6813,Linux,6.81
80,Web/HTTP,Vulnerable component matching CVE-2020-25097 EPSS 0.0816,Linux,0.82
80,Web/HTTP,Vulnerable component matching CVE-2024-21412 EPSS 0.9544,Linux,9.54
80,Web/HTTP,Vulnerable component matching CVE-2019-3930 EPSS 0.0696,Linux,0.7
80,Web/HTTP,Vulnerable component matching CVE-2022-4873 EPSS 0.0717,Linux,0.72
80,Web/HTTP,Vulnerable component matching CVE-2014-0207 EPSS 0.1685,Linux,1.69
80,Web/HTTP,Vulnerable component matching CVE-2024-46986 EPSS 0.3736,Linux,3.74
80,Web/HTTP,Vulnerable component matching CVE-2000-0868 EPSS 0.4472,Linux,4.47
80,Web/HTTP,Vulnerable component matching CVE-2009-3955 EPSS 0.1581,Linux,1.58
80,Web/HTTP,Vulnerable component matching CVE-2015-7642 EPSS 0.0601,Linux,0.6
80,Web/HTTP,Vulnerable component matching CVE-2008-3576 EPSS 0.0627,Linux,0.63
80,Web/HTTP,Vulnerable component matching CVE-2021-24786 EPSS 0.1735,Linux,1.73
80,Web/HTTP,Vulnerable component matching CVE-2007-3956 EPSS 0.0814,Linux,0.81
80,Web/HTTP,Vulnerable component matching CVE-2000-0971 EPSS 0.0558,Linux,0.56
80,Web/HTTP,Vulnerable component matching CVE-2002-1254 EPSS 0.5351,Linux,5.35
80,Web/HTTP,Vulnerable component matching CVE-2023-1389 EPSS 1.0000,Linux,10.0
80,Web/HTTP,Vulnerable component matching CVE-2019-6804 EPSS 0.0532,Linux,0.53
80,Web/HTTP,Vulnerable component matching CVE-2019-3497 EPSS 0.0941,Linux,0.94
80,Web/HTTP,Vulnerable component matching CVE-2018-7284 EPSS 0.5766,Linux,5.77
80,Web/HTTP,Vulnerable component matching CVE-2023-30256 EPSS 0.0873,Linux,0.87
80,Web/HTTP,Vulnerable component matching CVE-2009-3606 EPSS 0.0863,Linux,0.86
80,Web/HTTP,Vulnerable component matching CVE-2014-3583 EPSS 0.1078,Linux,1.08
80,Web/HTTP,Vulnerable component matching CVE-2007-3901 EPSS 0.4587,Linux,4.59
80,Web/HTTP,Vulnerable component matching CVE-2018-1259 EPSS 0.0501,Linux,0.5
80,Web/HTTP,Vulnerable component matching CVE-2014-2791 EPSS 0.1639,Linux,1.64
80,Web/HTTP,Vulnerable component matching CVE-2017-11220 EPSS 0.1467,Linux,1.47
80,Web/HTTP,Vulnerable component matching CVE-2023-2935 EPSS 0.2386,Linux,2.39
80,Web/HTTP,Vulnerable component matching CVE-2020-10923 EPSS 0.8468,Linux,8.47
80,Web/HTTP,Vulnerable component matching CVE-2008-3732 EPSS 0.1343,Linux,1.34
80,Web/HTTP,Vulnerable component matching CVE-2026-8732 EPSS 0.2151,Linux,2.15
80,Web/HTTP,Vulnerable component matching CVE-2014-0073 EPSS 0.0813,Linux,0.81
80,Web/HTTP,Vulnerable component matching CVE-2016-6250 EPSS 0.0625,Linux,0.63
80,Web/HTTP,Vulnerable component matching CVE-2021-33731 EPSS 0.4659,Linux,4.66
80,Web/HTTP,Vulnerable component matching CVE-2024-13171 EPSS 0.1761,Linux,1.76
80,Web/HTTP,Vulnerable component matching CVE-2008-2006 EPSS 0.0965,Linux,0.97
80,Web/HTTP,Vulnerable component matching CVE-2019-0804 EPSS 0.0525,Linux,0.53
80,Web/HTTP,Vulnerable component matching CVE-2016-1031 EPSS 0.0508,Linux,0.51
80,Web/HTTP,Vulnerable component matching CVE-2020-8265 EPSS 0.0901,Linux,0.9
80,Web/HTTP,Vulnerable component matching CVE-2019-7994 EPSS 0.0641,Linux,0.64
80,Web/HTTP,Vulnerable component matching CVE-2014-3791 EPSS 0.7870,Linux,7.87
80,Web/HTTP,Vulnerable component matching CVE-2019-14277 EPSS 0.0733,Linux,0.73
80,Web/HTTP,Vulnerable component matching CVE-2026-53413 EPSS 0.0560,Linux,0.56
80,Web/HTTP,Vulnerable component matching CVE-2022-4223 EPSS 0.8007,Linux,8.01
80,Web/HTTP,Vulnerable component matching CVE-2015-8822 EPSS 0.0652,Linux,0.65
