port,service_name,banner_text,os_fingerprint,vuln_score
5432,PostgreSQL,PostgreSQL 14.2,Unknown,4.0
5900,VNC,RealVNC,Cisco IOS,6.87
6379,Redis,Redis server v=7.0.4,macOS 12,6.81
139,SMB,Samba,Windows 10,9.7
110,Unknown,Dovecot ready,macOS 12,4.32
4444,Unknown,,Linux 3.x,3.36
143,Unknown,Dovecot IMAP,Windows Server 2019,3.6
27017,MongoDB,MongoDB 6.0,Cisco IOS,10.0
5432,PostgreSQL,PostgreSQL 14.2,Unknown,5.22
21,ProFTPD,FileZilla FTP,Windows Server 2019,6.8
4444,Unknown,,FreeBSD 13,4.78
4444,Unknown,,Cisco IOS,5.76
3306,MariaDB,MySQL 8.0.28,Unknown,4.77
873,Unknown,,Linux 3.x,4.9
873,Unknown,,Linux 3.x,9.01
3306,MySQL,MariaDB 10.6,FreeBSD 13,6.37
8443,Unknown,nginx/1.18.0,Linux 4.x/5.x,2.53
2049,Unknown,,FreeBSD 13,2.8
23,Telnet,,Linux 3.x,9.57
5432,PostgreSQL,PostgreSQL 14.2,Linux 3.x,2.11
8080,Apache,Tomcat/9.0,Linux 4.x/5.x,3.25
513,Unknown,,macOS 12,3.54
69,Unknown,,Windows 10,2.9
5432,PostgreSQL,PostgreSQL 14.2,Cisco IOS,4.8
111,Unknown,,Windows 10,2.44
5432,PostgreSQL,PostgreSQL 14.2,Unknown,4.1
3306,MySQL,MariaDB 10.6,macOS 12,7.21
110,Unknown,Dovecot ready,Windows Server 2019,0.0
53,Unknown,,macOS 12,1.17
53,Unknown,,Unknown,1.95
2049,Unknown,,Linux 4.x/5.x,2.68
512,Unknown,,Linux 3.x,0.17
1521,Unknown,Oracle TNS Listener,Unknown,1.18
8888,Unknown,,Windows 10,4.4
25,Exim,Sendmail 8.15,macOS 12,8.7
5432,PostgreSQL,PostgreSQL 14.2,Windows 10,0.65
69,Unknown,,Cisco IOS,2.55
25,Exim,Sendmail 8.15,Windows 10,7.79
21,ProFTPD,vsftpd 3.0.3,Linux 4.x/5.x,7.4
5900,VNC,RFB 003.008,Linux 4.x/5.x,7.29
512,Unknown,,Linux 3.x,3.79
22,Dropbear,OpenSSH_7.4p1,macOS 12,5.07
3306,MySQL,MySQL 8.0.28,Windows Server 2019,5.68
514,Unknown,,Windows 10,4.29
143,Unknown,* OK [CAPABILITY IMAP4rev1],Cisco IOS,3.02
4444,Unknown,,Linux 3.x,0.0
445,SMB,Windows SMB,Windows 10,8.87
512,Unknown,,macOS 12,0.54
445,SMB,Samba,Linux 4.x/5.x,9.11
443,LiteSpeed,nginx/1.18.0,macOS 12,4.17
514,Unknown,,Unknown,2.54
110,Unknown,+OK POP3 ready,Cisco IOS,1.32
5432,PostgreSQL,PostgreSQL 14.2,FreeBSD 13,3.52
5432,PostgreSQL,PostgreSQL 14.2,Unknown,4.37
23,Telnet,,Unknown,9.04
513,Unknown,,macOS 12,1.76
1521,Unknown,Oracle TNS Listener,Cisco IOS,0.0
3389,RDP,Microsoft Terminal Services,Linux 4.x/5.x,8.92
111,Unknown,,Cisco IOS,0.45
80,Apache,LiteSpeed,Linux 3.x,6.56
3389,RDP,,Linux 4.x/5.x,9.56
27017,MongoDB,ismaster,Cisco IOS,9.79
4444,Unknown,,FreeBSD 13,2.36
873,Unknown,,Linux 4.x/5.x,4.25
69,Unknown,,Linux 3.x,2.99
873,Unknown,,macOS 12,0.0
512,Unknown,,Unknown,0.03
69,Unknown,,Windows Server 2019,4.69
3306,MariaDB,MySQL 5.7.38,Unknown,7.74
3389,RDP,,macOS 12,5.32
1521,Unknown,Oracle TNS Listener,Windows Server 2019,3.67
80,Apache,nginx/1.18.0,macOS 12,7.04
139,SMB,,Linux 4.x/5.x,8.2
143,Unknown,* OK [CAPABILITY IMAP4rev1],Linux 4.x/5.x,1.42
1433,Unknown,,FreeBSD 13,0.89
8888,Unknown,,FreeBSD 13,0.0
21,ProFTPD,ProFTPD 1.3.5,Linux 4.x/5.x,7.24
1433,Unknown,Microsoft SQL Server 2019,Windows Server 2019,4.39
3306,MariaDB,MySQL 5.7.38,Linux 3.x,5.47
25,Postfix,Sendmail 8.15,Windows 10,5.38
139,SMB,Samba,macOS 12,7.0
22,OpenSSH,Dropbear SSH,macOS 12,5.88
445,SMB,Samba,Windows Server 2019,9.78
2049,Unknown,,Windows Server 2019,0.0
5432,PostgreSQL,PostgreSQL 14.2,Linux 4.x/5.x,3.37
53,Unknown,,Cisco IOS,3.69
110,Unknown,+OK POP3 ready,Unknown,5.61
445,SMB,,Cisco IOS,7.62
5900,VNC,RealVNC,Linux 4.x/5.x,9.58
69,Unknown,,Windows Server 2019,3.88
143,Unknown,* OK [CAPABILITY IMAP4rev1],Windows Server 2019,0.99
80,IIS,Microsoft-IIS/10.0,Windows Server 2019,7.99
80,nginx,,Linux 3.x,9.65
443,LiteSpeed,LiteSpeed,Cisco IOS,4.0
1521,Unknown,Oracle TNS Listener,Windows Server 2019,2.16
8888,Unknown,,FreeBSD 13,1.1
2049,Unknown,,Cisco IOS,6.68
1433,Unknown,Microsoft SQL Server 2019,Unknown,1.54
25,Postfix,Microsoft ESMTP,Windows Server 2019,3.34
80,Apache,Apache/2.4.41,Windows 10,5.25
139,SMB,,FreeBSD 13,8.39
53,Unknown,,Cisco IOS,1.84
8888,Unknown,,Windows Server 2019,1.42
53,Unknown,,Unknown,1.57
27017,MongoDB,MongoDB 6.0,Windows 10,7.76
5432,PostgreSQL,PostgreSQL 14.2,macOS 12,5.62
8443,Unknown,nginx/1.18.0,Cisco IOS,1.02
143,Unknown,* OK [CAPABILITY IMAP4rev1],Windows 10,0.39
514,Unknown,,Windows Server 2019,3.65
513,Unknown,,Unknown,4.07
111,Unknown,,macOS 12,6.08
8080,Apache,nginx/1.18.0,Linux 3.x,9.32
513,Unknown,,Linux 3.x,0.0
111,Unknown,,Cisco IOS,0.0
512,Unknown,,Linux 4.x/5.x,4.13
139,SMB,,macOS 12,9.54
6379,Redis,+OK,Linux 4.x/5.x,10.0
80,IIS,LiteSpeed,Cisco IOS,6.79
53,Unknown,,Cisco IOS,1.87
23,Telnet,,Cisco IOS,10.0
3389,RDP,,macOS 12,6.93
8080,Apache,Tomcat/9.0,Linux 4.x/5.x,10.0
512,Unknown,,Linux 3.x,3.54
512,Unknown,,Windows 10,1.53
514,Unknown,,Windows Server 2019,1.23
5432,PostgreSQL,PostgreSQL 14.2,FreeBSD 13,4.23
25,Exim,Postfix ESMTP,Unknown,7.88
25,Postfix,Exim 4.95,Cisco IOS,4.34
513,Unknown,,Linux 3.x,0.38
4444,Unknown,,Cisco IOS,2.68
8888,Unknown,,Windows Server 2019,4.65
514,Unknown,,Windows 10,1.49
8443,Unknown,,Windows 10,3.51
443,LiteSpeed,,FreeBSD 13,6.18
53,Unknown,,Unknown,4.26
6379,Redis,Redis server v=7.0.4,FreeBSD 13,6.18
22,OpenSSH,OpenSSH_8.2p1,Unknown,5.64
80,nginx,Apache/2.4.41,Linux 4.x/5.x,8.14
23,Telnet,,Unknown,9.75
21,ProFTPD,ProFTPD 1.3.5,Windows Server 2019,9.92
445,SMB,,Cisco IOS,9.98
27017,MongoDB,ismaster,Windows Server 2019,5.45
139,SMB,Samba,macOS 12,10.0
1521,Unknown,Oracle TNS Listener,Windows Server 2019,5.51
8888,Unknown,,Unknown,2.43
22,OpenSSH,SSH-2.0-OpenSSH_9.0,Linux 4.x/5.x,7.59
23,Telnet,,Linux 4.x/5.x,9.44
512,Unknown,,Windows 10,2.82
25,Postfix,Exim 4.95,Windows Server 2019,3.43
443,Apache,nginx/1.18.0,Linux 3.x,4.43
512,Unknown,,Unknown,3.3
25,Exim,Microsoft ESMTP,Cisco IOS,7.62
110,Unknown,Dovecot ready,Linux 4.x/5.x,0.03
8080,Tomcat,Jetty,Windows 10,7.7
110,Unknown,Dovecot ready,Linux 3.x,4.02
1521,Unknown,Oracle TNS Listener,Windows Server 2019,3.6
27017,MongoDB,ismaster,Linux 4.x/5.x,8.02
445,SMB,Windows SMB,Windows 10,9.41
69,Unknown,,Windows Server 2019,3.33
443,nginx,nginx/1.18.0,macOS 12,6.13
5900,VNC,RFB 003.008,Unknown,8.26
2049,Unknown,,Linux 3.x,1.83
139,SMB,,Windows Server 2019,7.73
5432,PostgreSQL,PostgreSQL 14.2,macOS 12,4.38
3306,MySQL,MySQL 8.0.28,Linux 3.x,5.77
514,Unknown,,Unknown,3.91
6379,Redis,+OK,FreeBSD 13,9.71
445,SMB,,Linux 4.x/5.x,8.97
139,SMB,Samba,Windows Server 2019,8.87
8888,Unknown,,Unknown,3.94
3389,RDP,Microsoft Terminal Services,Unknown,6.97
6379,Redis,Redis server v=7.0.4,Unknown,8.06
873,Unknown,,Cisco IOS,2.8
873,Unknown,,Windows Server 2019,4.75
80,IIS,nginx/1.18.0,Unknown,5.08
1521,Unknown,Oracle TNS Listener,Cisco IOS,3.18
8888,Unknown,,Linux 3.x,2.69
445,SMB,,Linux 3.x,6.51
110,Unknown,+OK Dovecot,Unknown,1.94
143,Unknown,* OK [CAPABILITY IMAP4rev1],Windows 10,2.98
22,OpenSSH,OpenSSH_7.4p1,Linux 3.x,3.22
1433,Unknown,Microsoft SQL Server 2019,Windows Server 2019,2.76
8443,Unknown,,Linux 3.x,5.68
512,Unknown,,Unknown,4.93
69,Unknown,,Unknown,0.0
1433,Unknown,,Linux 3.x,4.52
4444,Unknown,,Unknown,4.12
6379,Redis,+OK,FreeBSD 13,7.86
143,Unknown,* OK [CAPABILITY IMAP4rev1],Linux 3.x,0.0
80,LiteSpeed,Apache/2.4.41,FreeBSD 13,5.67
6379,Redis,Redis server v=7.0.4,Windows Server 2019,7.36
143,Unknown,* OK [CAPABILITY IMAP4rev1],Linux 4.x/5.x,3.42
80,Apache,,Windows Server 2019,4.56
143,Unknown,Dovecot IMAP,Windows 10,1.52
8443,Unknown,Apache/2.4.41,Linux 4.x/5.x,4.87
6379,Redis,Redis server v=7.0.4,Linux 3.x,10.0
8080,Tomcat,Tomcat/9.0,Linux 3.x,6.15
443,nginx,Apache/2.4.41,Cisco IOS,8.22
23,Telnet,,Linux 4.x/5.x,9.29
25,Exim,Sendmail 8.15,Unknown,7.34
8080,Apache,Tomcat/9.0,Linux 4.x/5.x,3.66
443,LiteSpeed,,macOS 12,5.25
8888,Unknown,,Linux 4.x/5.x,2.61
1433,Unknown,,Linux 3.x,2.72
1433,Unknown,Microsoft SQL Server 2019,Linux 3.x,2.24
21,vsftpd,FileZilla FTP,macOS 12,3.51
445,SMB,Samba,Windows 10,9.63
445,SMB,,Linux 4.x/5.x,8.94
6379,Redis,Redis server v=7.0.4,Windows 10,9.21
25,Postfix,Sendmail 8.15,Windows 10,3.37
8080,nginx,Tomcat/9.0,Linux 4.x/5.x,5.93
27017,MongoDB,ismaster,Unknown,10.0
513,Unknown,,FreeBSD 13,1.58
8080,Apache,Tomcat/9.0,Linux 3.x,5.53
1521,Unknown,Oracle TNS Listener,FreeBSD 13,2.01
110,Unknown,Dovecot ready,Windows Server 2019,0.91
143,Unknown,Dovecot IMAP,Linux 4.x/5.x,6.32
139,SMB,Samba,Linux 4.x/5.x,6.7
2049,Unknown,,FreeBSD 13,0.55
445,SMB,Windows SMB,FreeBSD 13,9.47
512,Unknown,,Linux 3.x,1.54
3389,RDP,,Windows Server 2019,8.45
6379,Redis,+OK,Linux 4.x/5.x,7.96
1521,Unknown,Oracle TNS Listener,Cisco IOS,3.99
4444,Unknown,,macOS 12,3.16
27017,MongoDB,ismaster,Cisco IOS,6.8
69,Unknown,,Cisco IOS,3.26
27017,MongoDB,MongoDB 6.0,Linux 4.x/5.x,7.18
143,Unknown,* OK [CAPABILITY IMAP4rev1],Windows 10,6.39
6379,Redis,Redis server v=7.0.4,macOS 12,7.14
53,Unknown,,Windows Server 2019,4.11
445,SMB,Windows SMB,FreeBSD 13,9.91
443,LiteSpeed,nginx/1.18.0,macOS 12,2.52
514,Unknown,,Windows 10,0.77
8080,nginx,Tomcat/9.0,Windows Server 2019,8.98
139,SMB,Samba,macOS 12,8.32
69,Unknown,,FreeBSD 13,3.02
6379,Redis,Redis server v=7.0.4,FreeBSD 13,7.74
2049,Unknown,,Linux 4.x/5.x,2.92
1433,Unknown,Microsoft SQL Server 2019,Windows 10,2.26
6379,Redis,+OK,Linux 3.x,8.18
1521,Unknown,Oracle TNS Listener,FreeBSD 13,1.37
80,LiteSpeed,LiteSpeed,Windows Server 2019,4.16
514,Unknown,,Unknown,0.0
23,Telnet,,macOS 12,9.44
111,Unknown,,Linux 3.x,3.67
1433,Unknown,,Unknown,4.92
8080,Apache,Jetty,Unknown,8.8
1433,Unknown,Microsoft SQL Server 2019,Linux 3.x,2.25
512,Unknown,,FreeBSD 13,4.68
514,Unknown,,Windows Server 2019,0.7
23,Telnet,,Windows 10,9.24
873,Unknown,,Windows 10,6.24
143,Unknown,Dovecot IMAP,Windows 10,3.36
69,Unknown,,Cisco IOS,3.47
8443,Unknown,Apache/2.4.41,Cisco IOS,2.64
8080,nginx,Tomcat/9.0,Linux 4.x/5.x,8.86
5432,PostgreSQL,PostgreSQL 14.2,FreeBSD 13,4.64
23,Telnet,,Linux 4.x/5.x,10.0
8080,Apache,Tomcat/9.0,Linux 4.x/5.x,5.32
139,SMB,Samba,Cisco IOS,8.03
8888,Unknown,,Windows 10,1.47
1521,Unknown,Oracle TNS Listener,macOS 12,4.26
111,Unknown,,Cisco IOS,6.29
4444,Unknown,,FreeBSD 13,4.5
873,Unknown,,Unknown,4.75
8443,Unknown,Apache/2.4.41,Linux 3.x,3.35
514,Unknown,,Windows Server 2019,0.45
513,Unknown,,FreeBSD 13,7.05
3306,MariaDB,MariaDB 10.6,Linux 4.x/5.x,7.0
8888,Unknown,,macOS 12,4.05
143,Unknown,* OK [CAPABILITY IMAP4rev1],Cisco IOS,4.75
512,Unknown,,Unknown,0.0
80,Apache,LiteSpeed,Cisco IOS,5.5
1433,Unknown,,Linux 3.x,4.24
1433,Unknown,,Cisco IOS,2.71
5432,PostgreSQL,PostgreSQL 14.2,FreeBSD 13,3.91
4444,Unknown,,Linux 4.x/5.x,5.56
443,Apache,nginx/1.18.0,Linux 3.x,6.73
111,Unknown,,Linux 4.x/5.x,7.76
27017,MongoDB,ismaster,FreeBSD 13,7.43
110,Unknown,Dovecot ready,FreeBSD 13,4.61
5432,PostgreSQL,PostgreSQL 14.2,Linux 4.x/5.x,4.58
110,Unknown,+OK Dovecot,macOS 12,1.85
139,SMB,Samba,Linux 3.x,7.97
25,Postfix,Postfix ESMTP,macOS 12,4.54
53,Unknown,,Linux 4.x/5.x,6.84
5432,PostgreSQL,PostgreSQL 14.2,macOS 12,3.53
445,SMB,Windows SMB,macOS 12,9.52
8080,Apache,Apache/2.4.41,macOS 12,5.99
3389,RDP,,Windows 10,8.83
873,Unknown,,Linux 3.x,5.28
873,Unknown,,Cisco IOS,3.23
23,Telnet,,Linux 3.x,9.19
23,Telnet,,FreeBSD 13,10.0
8080,Apache,Tomcat/9.0,Linux 3.x,5.29
8443,Unknown,nginx/1.18.0,macOS 12,4.35
512,Unknown,,Cisco IOS,0.02
25,Exim,Microsoft ESMTP,Cisco IOS,9.93
80,Apache,LiteSpeed,Linux 4.x/5.x,10.0
1433,Unknown,,Windows 10,2.95
8080,Apache,nginx/1.18.0,FreeBSD 13,4.45
5900,VNC,RealVNC,Cisco IOS,8.65
80,Apache,LiteSpeed,FreeBSD 13,6.68
53,Unknown,,Linux 3.x,7.28
6379,Redis,Redis server v=7.0.4,Linux 3.x,7.1
25,Postfix,Exim 4.95,Linux 4.x/5.x,2.9
513,Unknown,,FreeBSD 13,3.61
27017,MongoDB,MongoDB 6.0,Windows 10,8.55
22,OpenSSH,OpenSSH_8.2p1,Cisco IOS,3.46
8443,Unknown,,Linux 3.x,4.92
2049,Unknown,,Linux 4.x/5.x,3.11
23,Telnet,,Unknown,9.36
5432,PostgreSQL,PostgreSQL 14.2,Linux 3.x,4.65
69,Unknown,,FreeBSD 13,2.42
23,Telnet,,Linux 4.x/5.x,9.13
139,SMB,Samba,Cisco IOS,7.39
513,Unknown,,FreeBSD 13,1.77
3389,RDP,Microsoft Terminal Services,Cisco IOS,10.0
873,Unknown,,Linux 3.x,3.07
5432,PostgreSQL,PostgreSQL 14.2,Unknown,2.78
139,SMB,,macOS 12,10.0
69,Unknown,,macOS 12,2.91
53,Unknown,,Windows 10,3.58
512,Unknown,,Windows Server 2019,3.55
8888,Unknown,,Linux 4.x/5.x,5.97
1521,Unknown,Oracle TNS Listener,FreeBSD 13,0.34
512,Unknown,,Linux 3.x,5.92
21,ProFTPD,Pure-FTPd,Cisco IOS,9.39
23,Telnet,,Unknown,9.54
8443,Unknown,,Cisco IOS,1.29
110,Unknown,+OK POP3 ready,Unknown,2.51
139,SMB,,Linux 3.x,9.04
69,Unknown,,Windows Server 2019,6.62
443,nginx,nginx/1.18.0,Windows Server 2019,8.08
1433,Unknown,Microsoft SQL Server 2019,Cisco IOS,2.22
80,Apache,nginx/1.18.0,Cisco IOS,10.0
8888,Unknown,,Cisco IOS,4.9
111,Unknown,,Cisco IOS,3.94
139,SMB,Samba,FreeBSD 13,8.72
80,LiteSpeed,Microsoft-IIS/10.0,Cisco IOS,3.63
22,Dropbear,Dropbear SSH,macOS 12,4.81
69,Unknown,,Windows Server 2019,3.77
5432,PostgreSQL,PostgreSQL 14.2,Windows 10,3.53
8888,Unknown,,Windows 10,5.23
2049,Unknown,,Cisco IOS,3.33
512,Unknown,,Unknown,3.84
3389,RDP,Microsoft Terminal Services,Cisco IOS,10.0
110,Unknown,+OK Dovecot,Linux 3.x,4.65
513,Unknown,,Linux 3.x,0.0
22,OpenSSH,SSH-2.0-OpenSSH_9.0,Windows Server 2019,6.52
8443,Unknown,Apache/2.4.41,Windows 10,3.06
1433,Unknown,,Windows Server 2019,2.11
3389,RDP,Microsoft Terminal Services,Cisco IOS,8.58
8443,Unknown,,Linux 3.x,2.39
25,Postfix,Postfix ESMTP,macOS 12,4.65
80,Apache,,macOS 12,6.46
80,IIS,LiteSpeed,macOS 12,7.38
27017,MongoDB,ismaster,Windows 10,4.74
80,LiteSpeed,,Cisco IOS,4.78
445,SMB,Windows SMB,Windows Server 2019,8.97
513,Unknown,,Unknown,7.5
6379,Redis,+OK,Windows 10,5.06
513,Unknown,,Unknown,4.84
22,Dropbear,SSH-2.0-OpenSSH_9.0,FreeBSD 13,4.65
23,Telnet,,FreeBSD 13,9.88
513,Unknown,,Windows Server 2019,2.11
2049,Unknown,,Windows 10,3.64
513,Unknown,,Cisco IOS,3.29
110,Unknown,+OK POP3 ready,Cisco IOS,10.0
111,Unknown,,Windows 10,2.38
1433,Unknown,Microsoft SQL Server 2019,Windows 10,1.43
3389,RDP,Microsoft Terminal Services,Cisco IOS,10.0
8080,nginx,nginx/1.18.0,Cisco IOS,6.12
53,Unknown,,Unknown,4.03
3306,MySQL,MySQL 5.7.38,Linux 4.x/5.x,7.53
3306,MySQL,MySQL 5.7.38,Unknown,5.64
21,vsftpd,FileZilla FTP,Linux 3.x,4.37
6379,Redis,+OK,Cisco IOS,8.2
53,Unknown,,Linux 4.x/5.x,1.32
110,Unknown,Dovecot ready,Linux 3.x,0.1
1433,Unknown,Microsoft SQL Server 2019,macOS 12,1.31
8888,Unknown,,Unknown,0.0
23,Telnet,,Linux 4.x/5.x,9.32
3389,RDP,Microsoft Terminal Services,Windows Server 2019,7.75
2049,Unknown,,FreeBSD 13,4.21
21,vsftpd,ProFTPD 1.3.5,Windows Server 2019,5.19
512,Unknown,,Windows 10,2.72
22,OpenSSH,OpenSSH_7.4p1,FreeBSD 13,7.36
8443,Unknown,,Windows 10,2.17
111,Unknown,,Linux 4.x/5.x,0.78
443,LiteSpeed,Apache/2.4.41,macOS 12,0.71
3306,MariaDB,MySQL 8.0.28,FreeBSD 13,6.04
8443,Unknown,nginx/1.18.0,macOS 12,2.89
80,LiteSpeed,nginx/1.18.0,Windows 10,6.4
143,Unknown,Dovecot IMAP,Unknown,1.26
8443,Unknown,Apache/2.4.41,macOS 12,4.5
27017,MongoDB,ismaster,Cisco IOS,3.03
5432,PostgreSQL,PostgreSQL 14.2,Linux 4.x/5.x,2.44
3306,MariaDB,MariaDB 10.6,macOS 12,6.58
21,ProFTPD,vsftpd 3.0.3,Cisco IOS,9.33
23,Telnet,,Unknown,8.67
25,Postfix,Sendmail 8.15,Cisco IOS,3.55
4444,Unknown,,Linux 4.x/5.x,3.09
4444,Unknown,,FreeBSD 13,2.81
4444,Unknown,,Cisco IOS,4.1
445,SMB,Windows SMB,Unknown,9.91
8443,Unknown,,Windows 10,0.44
445,SMB,Samba,macOS 12,9.44
139,SMB,,Windows 10,8.28
69,Unknown,,Linux 3.x,3.67
514,Unknown,,Linux 4.x/5.x,2.07
22,Dropbear,Dropbear SSH,Linux 3.x,5.62
3389,RDP,Microsoft Terminal Services,Windows Server 2019,9.38
6379,Redis,+OK,FreeBSD 13,6.52
5432,PostgreSQL,PostgreSQL 14.2,FreeBSD 13,1.99
1433,Unknown,,macOS 12,5.38
873,Unknown,,Windows 10,1.59
111,Unknown,,Unknown,1.8
4444,Unknown,,Windows Server 2019,4.48
69,Unknown,,macOS 12,0.95
4444,Unknown,,Windows 10,3.4
8080,nginx,nginx/1.18.0,Linux 4.x/5.x,5.53
1433,Unknown,,macOS 12,2.84
53,Unknown,,Cisco IOS,5.39
23,Telnet,,FreeBSD 13,9.73
514,Unknown,,Unknown,4.96
3306,MariaDB,MariaDB 10.6,Windows Server 2019,5.63
8888,Unknown,,Windows Server 2019,1.55
1433,Unknown,,Cisco IOS,5.08
22,Dropbear,Dropbear SSH,Linux 3.x,3.14
445,SMB,,Cisco IOS,9.12
23,Telnet,,FreeBSD 13,9.71
3306,MariaDB,MySQL 8.0.28,Windows Server 2019,4.85
513,Unknown,,Windows 10,1.47
69,Unknown,,Linux 3.x,2.46
27017,MongoDB,ismaster,Unknown,8.84
445,SMB,Samba,FreeBSD 13,9.35
1433,Unknown,,FreeBSD 13,0.29
5900,VNC,RFB 003.008,FreeBSD 13,10.0
53,Unknown,,Windows Server 2019,3.76
80,Apache,Microsoft-IIS/10.0,Cisco IOS,5.65
5900,VNC,RFB 003.008,FreeBSD 13,7.27
443,nginx,LiteSpeed,Unknown,5.06
514,Unknown,,macOS 12,2.26
873,Unknown,,FreeBSD 13,5.33
22,OpenSSH,OpenSSH_7.4p1,macOS 12,9.75
5432,PostgreSQL,PostgreSQL 14.2,Cisco IOS,3.38
443,nginx,nginx/1.18.0,Cisco IOS,4.68
139,SMB,Samba,Cisco IOS,8.91
80,IIS,Microsoft-IIS/10.0,macOS 12,3.25
8080,Apache,Apache/2.4.41,Windows Server 2019,7.56
27017,MongoDB,ismaster,FreeBSD 13,7.84
111,Unknown,,FreeBSD 13,3.3
2049,Unknown,,macOS 12,0.0
443,nginx,LiteSpeed,Windows Server 2019,1.43
8443,Unknown,Apache/2.4.41,Windows Server 2019,2.26
6379,Redis,Redis server v=7.0.4,Linux 4.x/5.x,8.99
8443,Unknown,nginx/1.18.0,FreeBSD 13,0.0
8080,Tomcat,nginx/1.18.0,macOS 12,8.79
111,Unknown,,Linux 4.x/5.x,2.39
80,nginx,Microsoft-IIS/10.0,Unknown,4.01
110,Unknown,+OK POP3 ready,Cisco IOS,3.17
4444,Unknown,,Linux 4.x/5.x,0.4
139,SMB,Samba,Windows Server 2019,6.46
873,Unknown,,macOS 12,5.41
445,SMB,,Windows 10,8.95
23,Telnet,,Linux 4.x/5.x,9.14
23,Telnet,,Windows 10,9.21
27017,MongoDB,ismaster,Linux 4.x/5.x,6.11
110,Unknown,Dovecot ready,Linux 4.x/5.x,2.29
5432,PostgreSQL,PostgreSQL 14.2,macOS 12,3.87
27017,MongoDB,MongoDB 6.0,Windows Server 2019,8.74
27017,MongoDB,ismaster,Cisco IOS,6.25
69,Unknown,,Linux 3.x,0.89
512,Unknown,,Windows 10,1.93
53,Unknown,,Linux 3.x,7.93
110,Unknown,+OK POP3 ready,Linux 4.x/5.x,3.31
23,Telnet,,Cisco IOS,9.7
443,Apache,,Linux 3.x,5.99
5432,PostgreSQL,PostgreSQL 14.2,Cisco IOS,6.08
1521,Unknown,Oracle TNS Listener,macOS 12,4.72
5900,VNC,RealVNC,Cisco IOS,5.94
514,Unknown,,FreeBSD 13,3.32
69,Unknown,,Windows Server 2019,2.23
8080,nginx,Tomcat/9.0,Linux 3.x,6.24
21,vsftpd,FileZilla FTP,Windows Server 2019,6.49
111,Unknown,,macOS 12,0.55
8888,Unknown,,Windows 10,3.72
3389,RDP,Microsoft Terminal Services,Windows 10,7.29
23,Telnet,,Linux 4.x/5.x,10.0
22,OpenSSH,SSH-2.0-OpenSSH_9.0,Linux 3.x,6.93
111,Unknown,,Windows 10,0.0
513,Unknown,,Cisco IOS,0.75
110,Unknown,+OK POP3 ready,FreeBSD 13,0.31
445,SMB,,Unknown,8.94
25,Exim,Postfix ESMTP,Windows Server 2019,8.45
514,Unknown,,Unknown,4.58
513,Unknown,,Unknown,2.51
8080,Apache,nginx/1.18.0,macOS 12,5.94
110,Unknown,+OK Dovecot,Windows 10,3.57
873,Unknown,,Unknown,9.3
53,Unknown,,Unknown,0.0
4444,Unknown,,Windows Server 2019,0.0
27017,MongoDB,MongoDB 6.0,Linux 4.x/5.x,6.53
8080,Apache,Apache/2.4.41,Windows Server 2019,5.06
8888,Unknown,,Windows 10,1.52
53,Unknown,,Unknown,2.98
445,SMB,,Linux 3.x,7.83
873,Unknown,,Unknown,1.81
512,Unknown,,Windows Server 2019,2.41
5432,PostgreSQL,PostgreSQL 14.2,Linux 4.x/5.x,3.67
5900,VNC,RealVNC,Cisco IOS,7.29
111,Unknown,,macOS 12,2.7
21,vsftpd,Pure-FTPd,Linux 3.x,3.79
443,nginx,LiteSpeed,FreeBSD 13,5.04
2049,Unknown,,Unknown,2.99
1521,Unknown,Oracle TNS Listener,FreeBSD 13,4.92
22,Dropbear,OpenSSH_7.4p1,Cisco IOS,1.78
443,Apache,LiteSpeed,Linux 4.x/5.x,6.55
443,nginx,LiteSpeed,Cisco IOS,5.8
4444,Unknown,,Windows 10,3.37
69,Unknown,,Cisco IOS,3.46
443,Apache,LiteSpeed,Cisco IOS,3.87
22,OpenSSH,SSH-2.0-OpenSSH_9.0,Linux 3.x,5.32
5432,PostgreSQL,PostgreSQL 14.2,Windows Server 2019,4.13
143,Unknown,Dovecot IMAP,Linux 3.x,4.1
4444,Unknown,,macOS 12,2.67
445,SMB,,Linux 4.x/5.x,8.46
25,Postfix,Sendmail 8.15,Unknown,5.7
2049,Unknown,,Unknown,0.56
873,Unknown,,FreeBSD 13,0.25
139,SMB,Samba,Windows 10,7.76
22,OpenSSH,OpenSSH_7.4p1,Windows Server 2019,5.69
53,Unknown,,FreeBSD 13,1.55
3389,RDP,,Linux 3.x,8.33
111,Unknown,,Unknown,5.77
25,Exim,Sendmail 8.15,Cisco IOS,6.23
21,vsftpd,Pure-FTPd,Windows Server 2019,2.45
512,Unknown,,Linux 4.x/5.x,4.66
69,Unknown,,Linux 3.x,1.33
27017,MongoDB,MongoDB 6.0,Linux 4.x/5.x,5.39
143,Unknown,Dovecot IMAP,FreeBSD 13,2.78
111,Unknown,,Windows Server 2019,2.62
512,Unknown,,macOS 12,1.26
1433,Unknown,,Windows 10,4.12
4444,Unknown,,FreeBSD 13,1.44
514,Unknown,,FreeBSD 13,1.35
873,Unknown,,Windows Server 2019,0.0
111,Unknown,,Windows Server 2019,0.0
80,nginx,Microsoft-IIS/10.0,Windows 10,5.93
143,Unknown,* OK [CAPABILITY IMAP4rev1],Cisco IOS,0.36
8888,Unknown,,Unknown,2.69
